Geneid	Chr	Start	End	Strand	Length	CRISPR_one	CRISPR_three	CRISPR_two	control_one	control_three	control_two
YWHAZP10	.	.	.	.	.	6	3	8	2	5	6
RN7SL144P	.	.	.	.	.	3	0	0	1	1	1
GPR34	.	.	.	.	.	12	0	2	5	9	0
GPR82	.	.	.	.	.	11	3	7	4	1	1
RPS15AP39	.	.	.	.	.	0	0	0	1	0	0
ENSG00000237875	.	.	.	.	.	0	0	0	0	0	0
RNU6-202P	.	.	.	.	.	0	0	1	0	0	0
ENSG00000233103	.	.	.	.	.	0	0	0	0	0	0
ATP5MC2P4	.	.	.	.	.	7	10	3	8	6	5
ENSG00000294407	.	.	.	.	.	0	0	0	0	0	0
RNU6-630P	.	.	.	.	.	0	0	0	0	0	0
ENSG00000228780	.	.	.	.	.	0	0	0	0	0	0
RNU6-1124P	.	.	.	.	.	0	0	0	0	0	0
ENSG00000231772	.	.	.	.	.	0	0	0	0	0	0
ENSG00000283737	.	.	.	.	.	0	0	0	0	0	0
ENSG00000298034	.	.	.	.	.	0	0	0	0	0	0
ENSG00000294863	.	.	.	.	.	0	0	0	0	0	0
ENSG00000287223	.	.	.	.	.	0	0	0	0	0	0
PPP1R2C	.	.	.	.	.	0	0	0	0	0	0
ENSG00000300004	.	.	.	.	.	0	0	0	0	0	0
ENSG00000301130	.	.	.	.	.	0	0	0	0	0	0
SMIM15P1	.	.	.	.	.	0	0	0	0	0	0
PINCR	.	.	.	.	.	0	0	0	0	0	0
IMPDH1P4	.	.	.	.	.	0	0	0	0	0	0
ENSG00000285899	.	.	.	.	.	0	0	0	0	0	0
NANOGP10	.	.	.	.	.	0	0	0	0	0	0
MAOA	.	.	.	.	.	110	9	128	72	130	59
MAOB	.	.	.	.	.	12	0	11	42	20	16
NDP	.	.	.	.	.	87	118	218	42	48	69
NDP-AS1	.	.	.	.	.	0	6	7	1	2	1
RBM39P1	.	.	.	.	.	2	4	0	2	0	3
EFHC2	.	.	.	.	.	2	9	6	0	2	13
ENSG00000309462	.	.	.	.	.	0	0	0	0	0	0
TATDN2P1	.	.	.	.	.	0	0	0	0	0	0
RRM2P3	.	.	.	.	.	0	3	4	1	2	2
ENSG00000224054	.	.	.	.	.	0	0	0	0	0	0
FDPSP5	.	.	.	.	.	0	0	0	0	1	0
FUNDC1	.	.	.	.	.	237	228	271	183	281	227
ENSG00000304904	.	.	.	.	.	2	1	1	0	0	1
CHTF8P1	.	.	.	.	.	0	0	0	0	0	0
ENSG00000296679	.	.	.	.	.	0	0	0	0	0	0
RPL19P20	.	.	.	.	.	0	0	0	0	0	0
ENSG00000308264	.	.	.	.	.	0	0	0	0	0	0
RPSAP61	.	.	.	.	.	2	4	4	3	6	6
RN7SL291P	.	.	.	.	.	0	0	0	0	0	0
DUSP21	.	.	.	.	.	0	0	0	0	0	0
ENSG00000297847	.	.	.	.	.	0	2	0	1	1	1
ENSG00000297873	.	.	.	.	.	2	0	1	1	0	0
KDM6A	.	.	.	.	.	712	634	674	723	976	743
ENSG00000299352	.	.	.	.	.	1	1	0	0	2	0
DIPK2B	.	.	.	.	.	1	0	0	0	0	0
ENSG00000229491	.	.	.	.	.	0	2	0	1	0	0
PLLPP1	.	.	.	.	.	0	0	0	0	0	0
LINC01204	.	.	.	.	.	11	120	42	18	24	22
KRT8P14	.	.	.	.	.	0	19	4	0	2	1
ENSG00000310562	.	.	.	.	.	0	0	0	0	0	0
MIR222HG	.	.	.	.	.	260	327	343	136	100	206
MIR221	.	.	.	.	.	0	0	0	0	0	0
MIR222	.	.	.	.	.	0	0	0	0	0	0
ENSG00000269902	.	.	.	.	.	25	44	55	15	17	14
ENSG00000301662	.	.	.	.	.	8	11	8	2	3	0
ENSG00000301702	.	.	.	.	.	1	2	3	0	0	0
ENSG00000301642	.	.	.	.	.	0	0	0	0	0	1
ENSG00000301687	.	.	.	.	.	0	1	1	0	0	0
ENSG00000212347	.	.	.	.	.	0	0	0	0	0	0
SRSF6P1	.	.	.	.	.	0	0	0	0	0	0
ENSG00000234613	.	.	.	.	.	0	0	0	0	0	0
MED28P4	.	.	.	.	.	0	0	0	0	0	0
KRT18P68	.	.	.	.	.	0	0	0	0	0	0
PCNAP3	.	.	.	.	.	0	0	0	0	0	0
LINC01186	.	.	.	.	.	11	8	0	5	0	6
ACTBP1	.	.	.	.	.	0	0	2	1	3	3
ENSG00000286306	.	.	.	.	.	0	0	0	0	0	0
CTNNBL1P1	.	.	.	.	.	0	0	0	0	0	0
GAPDHP65	.	.	.	.	.	9	13	9	14	27	32
KRBOX4	.	.	.	.	.	166	246	149	144	129	180
VEZTP1	.	.	.	.	.	3	9	3	4	0	8
ZNF674	.	.	.	.	.	86	141	123	92	88	89
RNU6-50P	.	.	.	.	.	0	0	0	0	0	0
ZNF674-AS1	.	.	.	.	.	92	97	92	57	48	82
MKI67P1	.	.	.	.	.	0	3	0	0	0	0
CHST7	.	.	.	.	.	38	121	145	40	49	32
SLC9A7	.	.	.	.	.	566	980	970	2417	2853	2070
PGAM1P7	.	.	.	.	.	0	9	0	3	1	4
YBX1P8	.	.	.	.	.	0	0	0	0	0	0
CHMP5P1	.	.	.	.	.	0	0	4	0	0	2
ENSG00000306433	.	.	.	.	.	0	2	0	0	0	1
RP2	.	.	.	.	.	449	735	597	495	427	536
LINC01545	.	.	.	.	.	1	2	2	2	0	2
JADE3	.	.	.	.	.	77	237	195	190	187	135
ENSG00000307069	.	.	.	.	.	0	0	1	0	0	2
RGN	.	.	.	.	.	4	2	9	11	19	0
RNU6-1189P	.	.	.	.	.	0	0	0	0	0	0
ENSG00000288759	.	.	.	.	.	3	7	14	4	4	6
RNU12-2P	.	.	.	.	.	0	1	0	0	0	0
NDUFB11	.	.	.	.	.	519	409	556	616	698	713
RBM10	.	.	.	.	.	453	603	539	580	736	576
ITPK1P1	.	.	.	.	.	2	4	0	0	0	5
UBA1	.	.	.	.	.	4881	5055	5440	5212	6374	5279
INE1	.	.	.	.	.	13	9	6	14	6	9
CDK16	.	.	.	.	.	1504	1303	1589	1719	1916	1695
USP11	.	.	.	.	.	1041	1010	1074	709	743	811
NICN2P	.	.	.	.	.	0	0	0	0	0	0
RN7SL785P	.	.	.	.	.	0	0	0	0	0	0
ENSG00000203402	.	.	.	.	.	0	0	0	0	0	0
ENSG00000293816	.	.	.	.	.	0	0	0	0	0	0
ENSG00000305876	.	.	.	.	.	0	0	0	0	0	0
ZNF157	.	.	.	.	.	0	6	0	2	6	3
SNORA11C	.	.	.	.	.	0	0	0	0	0	0
ENSG00000232009	.	.	.	.	.	0	0	0	0	0	0
NPM1P49	.	.	.	.	.	0	0	0	0	0	0
ZNF41	.	.	.	.	.	249	308	315	253	271	254
LINC01560	.	.	.	.	.	42	26	26	16	42	33
ENSG00000310113	.	.	.	.	.	0	0	0	0	0	0
NUS1P1	.	.	.	.	.	14	22	11	13	5	14
ENSG00000310131	.	.	.	.	.	0	0	0	0	0	0
ENSG00000289890	.	.	.	.	.	19	15	19	11	3	9
ARAF	.	.	.	.	.	572	532	544	557	642	580
SYN1	.	.	.	.	.	10	6	2	7	2	4
ENSG00000283743	.	.	.	.	.	0	0	0	0	0	0
TIMP1	.	.	.	.	.	1587	1430	1389	1832	1603	1427
MIR4769	.	.	.	.	.	0	0	0	0	0	0
CFP	.	.	.	.	.	2	0	2	0	0	2
ENSG00000306065	.	.	.	.	.	0	4	8	4	0	0
ELK1	.	.	.	.	.	506	629	705	709	812	611
UXT	.	.	.	.	.	277	298	269	351	409	462
UXT-AS1	.	.	.	.	.	28	16	29	6	7	16
CXXC1P1	.	.	.	.	.	0	0	0	0	0	0
SMSP1	.	.	.	.	.	0	0	0	0	0	0
ENSG00000229968	.	.	.	.	.	0	0	0	0	0	0
ENSG00000305567	.	.	.	.	.	0	3	0	0	0	0
WASF4P	.	.	.	.	.	0	1	0	0	0	0
ZNF81	.	.	.	.	.	366	317	383	313	315	245
RPL7P57	.	.	.	.	.	2	2	2	1	3	4
ZNF182	.	.	.	.	.	150	133	98	154	206	107
ZNF630	.	.	.	.	.	17	35	3	2	5	4
SPACA5	.	.	.	.	.	0	0	0	0	0	0
ENSG00000308973	.	.	.	.	.	0	1	0	1	0	0
ZNF630-AS1	.	.	.	.	.	0	0	0	0	0	0
ENSG00000287757	.	.	.	.	.	0	0	0	0	4	0
ENSG00000291285	.	.	.	.	.	0	2	0	0	0	0
SSX6P	.	.	.	.	.	0	0	0	0	0	0
ENSG00000290734	.	.	.	.	.	0	4	3	0	0	0
SPACA5B	.	.	.	.	.	0	0	0	0	0	0
ENSG00000230241	.	.	.	.	.	0	0	0	0	0	0
ENSG00000233139	.	.	.	.	.	0	0	0	0	0	0
RNU6-707P	.	.	.	.	.	0	0	0	0	0	0
SSX13P	.	.	.	.	.	0	0	0	0	0	0
S100A11P5	.	.	.	.	.	0	0	0	0	0	0
SSX5	.	.	.	.	.	0	0	0	0	0	0
ENSG00000234780	.	.	.	.	.	0	0	0	0	0	0
RNA5SP503	.	.	.	.	.	0	0	0	0	0	0
SSX20P	.	.	.	.	.	0	0	0	0	0	0
S100A11P7	.	.	.	.	.	0	0	0	0	0	0
ENSG00000229662	.	.	.	.	.	0	0	0	0	0	0
SSX1	.	.	.	.	.	13	63	2	2	2	0
ENSG00000308268	.	.	.	.	.	1	0	0	0	0	0
S100A11P6	.	.	.	.	.	0	0	0	0	0	0
SSX18P	.	.	.	.	.	0	0	0	0	0	0
ENSG00000237345	.	.	.	.	.	0	0	0	0	0	0
SSX9P	.	.	.	.	.	0	0	0	0	0	0
ENSG00000234391	.	.	.	.	.	0	0	0	0	0	0
SSX19P	.	.	.	.	.	0	0	0	0	0	0
ENSG00000230100	.	.	.	.	.	0	0	0	0	0	0
S100A11P9	.	.	.	.	.	0	0	0	0	0	0
SSX3	.	.	.	.	.	0	5	0	0	0	0
ENSG00000225055	.	.	.	.	.	0	0	0	0	0	0
ENSG00000234448	.	.	.	.	.	0	0	0	0	0	0
SSX4	.	.	.	.	.	0	0	0	0	0	0
SSX4B	.	.	.	.	.	0	0	0	0	0	0
ENSG00000231603	.	.	.	.	.	0	0	0	0	0	0
ENSG00000231489	.	.	.	.	.	0	0	0	0	0	0
ENSG00000235350	.	.	.	.	.	0	0	0	0	0	0
ENSG00000296579	.	.	.	.	.	0	0	0	0	0	0
ENSG00000226971	.	.	.	.	.	0	1	0	0	0	0
SLC38A5	.	.	.	.	.	2	2	2	6	2	8
ENSG00000294091	.	.	.	.	.	0	2	0	0	0	0
FTSJ1	.	.	.	.	.	462	558	637	468	529	667
ENSG00000294603	.	.	.	.	.	0	0	1	0	0	0
PORCN-DT	.	.	.	.	.	6	4	2	3	0	0
PORCN	.	.	.	.	.	94	87	132	100	101	167
EBP	.	.	.	.	.	233	263	303	448	301	446
ENSG00000286268	.	.	.	.	.	0	2	0	2	0	0
TBC1D25	.	.	.	.	.	134	181	231	145	188	202
ENSG00000204620	.	.	.	.	.	16	4	7	13	6	12
RBM3	.	.	.	.	.	3058	3072	3391	6085	5088	6600
ENSG00000228343	.	.	.	.	.	0	0	0	0	0	0
ENSG00000279528	.	.	.	.	.	0	0	0	0	0	0
MRPL32P1	.	.	.	.	.	0	0	0	0	0	0
WDR13	.	.	.	.	.	392	370	442	538	495	439
ENSG00000297322	.	.	.	.	.	1	0	0	0	3	0
VN1R110P	.	.	.	.	.	0	0	0	0	0	0
ENSG00000232828	.	.	.	.	.	4	7	7	1	7	7
ENSG00000297343	.	.	.	.	.	0	0	0	1	0	0
WAS	.	.	.	.	.	3	12	4	0	2	2
SUV39H1	.	.	.	.	.	157	245	157	99	141	167
RNU6-1056P	.	.	.	.	.	0	0	0	0	0	0
ENSG00000297378	.	.	.	.	.	0	0	1	0	0	0
ENSG00000297362	.	.	.	.	.	0	0	0	0	0	0
GLOD5	.	.	.	.	.	0	0	0	0	0	0
ENSG00000293263	.	.	.	.	.	0	0	0	0	0	0
ACAA2P1	.	.	.	.	.	2	2	2	2	3	3
RNU6-29P	.	.	.	.	.	0	0	0	0	0	0
GATA1	.	.	.	.	.	0	2	0	0	0	0
HDAC6	.	.	.	.	.	468	294	369	337	496	388
ERAS	.	.	.	.	.	0	0	0	0	0	0
PCSK1N	.	.	.	.	.	10	0	19	0	0	2
ENSG00000299133	.	.	.	.	.	0	0	0	0	0	0
PQBP1	.	.	.	.	.	298	430	464	336	398	443
TIMM17B	.	.	.	.	.	306	295	264	291	373	348
SLC35A2	.	.	.	.	.	334	476	538	532	543	461
PIM2	.	.	.	.	.	174	196	140	135	165	156
ENSG00000303123	.	.	.	.	.	0	0	0	0	0	0
OTUD5	.	.	.	.	.	683	688	801	707	923	694
ENSG00000279155	.	.	.	.	.	2	7	1	4	2	5
ENSG00000288908	.	.	.	.	.	11	7	9	14	10	8
RNU6-722P	.	.	.	.	.	0	0	0	0	0	0
KCND1	.	.	.	.	.	10	43	41	38	86	59
GRIPAP1	.	.	.	.	.	316	378	326	271	450	312
TFE3	.	.	.	.	.	897	1143	968	992	1031	915
ENSG00000302089	.	.	.	.	.	0	0	0	0	0	0
CCDC120	.	.	.	.	.	38	25	20	6	4	9
PRAF2	.	.	.	.	.	111	71	159	136	172	148
ENSG00000288053	.	.	.	.	.	0	0	0	0	0	0
WDR45	.	.	.	.	.	145	144	167	156	157	162
ENSG00000294702	.	.	.	.	.	0	0	0	0	1	3
RNU4-52P	.	.	.	.	.	1	0	0	0	0	0
GPKOW	.	.	.	.	.	200	236	290	227	271	209
ENSG00000289245	.	.	.	.	.	2	2	2	1	4	3
RN7SL262P	.	.	.	.	.	0	1	0	0	1	0
ENSG00000280116	.	.	.	.	.	0	0	0	0	0	0
ENSG00000307899	.	.	.	.	.	0	0	0	0	0	0
MAGIX	.	.	.	.	.	18	13	26	4	9	15
ENSG00000279422	.	.	.	.	.	0	0	0	0	0	0
PLP2	.	.	.	.	.	640	921	721	1220	1167	1475
PRICKLE3	.	.	.	.	.	76	122	61	55	63	68
SYP	.	.	.	.	.	12	10	5	6	11	2
SYP-AS1	.	.	.	.	.	0	0	0	0	0	0
CACNA1F	.	.	.	.	.	0	0	0	0	0	0
ENSG00000295652	.	.	.	.	.	0	0	0	0	0	0
HSPB1P2	.	.	.	.	.	0	0	0	0	0	0
CCDC22	.	.	.	.	.	160	196	158	202	221	188
FOXP3	.	.	.	.	.	0	4	2	0	2	2
ENSG00000290184	.	.	.	.	.	0	0	0	0	0	0
FLICR	.	.	.	.	.	6	1	4	0	3	0
PPP1R3F	.	.	.	.	.	64	92	105	53	44	70
ENSG00000270012	.	.	.	.	.	22	15	17	5	12	10
ENSG00000286031	.	.	.	.	.	0	0	0	2	1	0
GAGE10	.	.	.	.	.	0	0	0	0	0	0
GAGE12J	.	.	.	.	.	0	0	0	0	0	0
GAGE13	.	.	.	.	.	0	0	0	0	0	0
GAGE2E	.	.	.	.	.	0	1	0	0	0	0
GAGE12B	.	.	.	.	.	0	0	0	0	0	0
GAGE12C	.	.	.	.	.	0	0	0	0	0	0
GAGE12D	.	.	.	.	.	0	0	0	0	0	0
GAGE12F	.	.	.	.	.	0	0	0	0	0	0
GAGE12E	.	.	.	.	.	0	0	0	0	0	0
GAGE12G	.	.	.	.	.	0	0	0	0	0	0
GAGE12H	.	.	.	.	.	0	0	0	0	0	0
GAGE2A	.	.	.	.	.	0	9	0	0	0	0
GAGE1	.	.	.	.	.	0	27	0	0	0	0
VDAC1P2	.	.	.	.	.	1	2	3	11	1	4
SALL1P1	.	.	.	.	.	0	0	0	0	0	0
PAGE1	.	.	.	.	.	0	2	0	0	0	0
ENSG00000305500	.	.	.	.	.	0	0	0	0	0	0
PAGE4	.	.	.	.	.	0	0	0	0	0	0
USP27X-DT	.	.	.	.	.	12	12	7	10	20	10
USP27X	.	.	.	.	.	32	42	57	59	60	27
CPSF1P2	.	.	.	.	.	0	0	0	0	0	0
CLCN5	.	.	.	.	.	133	314	315	394	264	340
RNU6-421P	.	.	.	.	.	0	0	0	0	0	0
MIR532	.	.	.	.	.	0	0	0	0	0	0
MIR188	.	.	.	.	.	0	0	0	0	0	0
MIR500A	.	.	.	.	.	0	0	0	0	0	0
MIR362	.	.	.	.	.	0	0	0	0	0	0
MIR501	.	.	.	.	.	0	0	0	0	0	0
MIR500B	.	.	.	.	.	0	0	0	0	0	0
MIR660	.	.	.	.	.	0	0	0	0	0	0
MIR502	.	.	.	.	.	0	0	0	0	0	0
PYY3	.	.	.	.	.	0	0	0	0	0	0
ENSG00000288783	.	.	.	.	.	0	5	0	0	0	0
ENSG00000301433	.	.	.	.	.	0	0	0	0	0	0
AKAP4	.	.	.	.	.	0	0	0	0	0	0
CCNB3	.	.	.	.	.	132	30	11	4	2	2
DGKK	.	.	.	.	.	0	0	0	0	0	0
SHROOM4	.	.	.	.	.	11	0	0	120	146	162
RNU6-935P	.	.	.	.	.	0	0	0	0	0	0
H3P44	.	.	.	.	.	0	0	0	0	0	0
BMP15	.	.	.	.	.	0	0	0	0	0	0
ENSG00000295312	.	.	.	.	.	0	0	0	0	0	0
HMGB1P15	.	.	.	.	.	0	0	0	0	0	0
ENSG00000295333	.	.	.	.	.	0	0	0	0	0	0
ENSG00000227493	.	.	.	.	.	0	0	0	0	0	0
LINC01284	.	.	.	.	.	0	0	0	0	0	0
ENSG00000230926	.	.	.	.	.	0	0	0	0	0	0
ENSG00000237926	.	.	.	.	.	0	0	0	0	0	0
ENSG00000287767	.	.	.	.	.	0	0	0	0	0	0
NUDT10	.	.	.	.	.	0	4	0	0	0	0
ENSG00000226530	.	.	.	.	.	0	0	0	0	0	0
EZHIP	.	.	.	.	.	0	0	0	0	0	0
NUDT11	.	.	.	.	.	80	106	116	73	79	72
LINC01496	.	.	.	.	.	0	0	0	0	0	0
CENPVL3	.	.	.	.	.	0	0	0	0	0	0
ENSG00000309562	.	.	.	.	.	0	0	0	0	0	0
CENPVL2	.	.	.	.	.	0	0	0	0	0	0
CENPVL1	.	.	.	.	.	0	0	0	0	0	0
GSPT2	.	.	.	.	.	340	311	376	460	455	389
MAGED1	.	.	.	.	.	5583	2959	5761	7858	9668	8393
ENSG00000236576	.	.	.	.	.	0	4	0	2	0	0
ENSG00000303774	.	.	.	.	.	1	2	0	0	0	0
RNU6-504P	.	.	.	.	.	0	0	0	0	0	0
ENSG00000228827	.	.	.	.	.	1	0	0	0	0	0
IPO7P1	.	.	.	.	.	0	0	1	0	0	0
UQCR10P1	.	.	.	.	.	0	0	0	0	0	0
TPMTP3	.	.	.	.	.	0	0	0	0	0	0
ENSG00000182776	.	.	.	.	.	0	0	0	0	0	0
ENSG00000279750	.	.	.	.	.	0	0	0	0	0	0
MAGED4B	.	.	.	.	.	2	0	0	0	0	0
SNORA11E	.	.	.	.	.	0	0	0	0	0	0
MAGED4	.	.	.	.	.	12	4	0	0	0	0
SNORA11D	.	.	.	.	.	0	0	0	0	0	0
ENSG00000307559	.	.	.	.	.	0	0	0	0	0	0
ENSG00000287215	.	.	.	.	.	0	0	0	0	0	0
ENSG00000179028	.	.	.	.	.	0	0	0	0	0	0
ENSG00000309531	.	.	.	.	.	0	0	0	0	0	0
ENSG00000276474	.	.	.	.	.	0	0	0	0	0	0
MIR8088	.	.	.	.	.	0	0	0	0	0	0
ENSG00000297066	.	.	.	.	.	0	0	0	0	0	0
XAGE2	.	.	.	.	.	6	28	20	0	3	2
ENSG00000225957	.	.	.	.	.	0	0	0	0	0	0
ENSG00000276897	.	.	.	.	.	0	0	0	0	0	0
ENSG00000224556	.	.	.	.	.	0	0	0	0	0	0
ENSG00000250084	.	.	.	.	.	0	0	0	0	0	0
ENSG00000299603	.	.	.	.	.	0	0	0	0	0	0
ENSG00000278358	.	.	.	.	.	0	0	0	0	0	0
ENSG00000278160	.	.	.	.	.	0	0	0	0	0	0
RBM22P6	.	.	.	.	.	0	0	0	0	0	0
XAGE1A	.	.	.	.	.	0	0	0	0	0	0
RBM22P7	.	.	.	.	.	0	0	0	0	0	0
XAGE1B	.	.	.	.	.	0	0	0	0	0	0
ENSG00000277289	.	.	.	.	.	0	0	0	0	0	0
ENSG00000301181	.	.	.	.	.	0	0	0	0	0	0
ENSG00000227058	.	.	.	.	.	0	0	0	0	0	0
ENSG00000231593	.	.	.	.	.	0	0	0	0	0	0
ENSG00000228771	.	.	.	.	.	0	0	0	0	0	0
SSX14P	.	.	.	.	.	0	0	0	0	0	0
SSX11P	.	.	.	.	.	0	0	0	0	0	0
ENSG00000234792	.	.	.	.	.	0	0	0	0	0	0
ENSG00000290686	.	.	.	.	.	0	0	0	0	0	0
SSX8P	.	.	.	.	.	0	0	0	0	0	0
SSX7	.	.	.	.	.	0	2	0	0	0	0
ENSG00000228354	.	.	.	.	.	0	0	0	0	1	0
RNA5SP504	.	.	.	.	.	0	0	0	0	0	0
SSX15P	.	.	.	.	.	0	0	0	0	0	0
S100A11P10	.	.	.	.	.	0	0	0	0	0	0
SSX2	.	.	.	.	.	0	0	0	0	0	0
ENSG00000223958	.	.	.	.	.	0	0	0	0	0	0
ENSG00000225397	.	.	.	.	.	0	0	0	0	0	0
ENSG00000229826	.	.	.	.	.	0	0	0	0	0	0
SSX2B	.	.	.	.	.	0	0	0	0	0	0
S100A11P8	.	.	.	.	.	0	0	0	0	0	0
SSX21P	.	.	.	.	.	0	0	0	0	0	0
SPANXN5	.	.	.	.	.	0	0	0	0	0	0
ENSG00000299008	.	.	.	.	.	0	0	0	0	0	0
ENSG00000229885	.	.	.	.	.	0	0	0	0	0	0
XAGE5	.	.	.	.	.	0	0	0	0	0	0
ENSG00000308600	.	.	.	.	.	0	0	0	0	0	0
ENSG00000196395	.	.	.	.	.	0	0	0	0	0	0
EIF4A2P4	.	.	.	.	.	0	2	3	1	0	0
XAGE3	.	.	.	.	.	0	4	0	0	0	0
FAM156B	.	.	.	.	.	0	0	0	0	0	0
ENSG00000286118	.	.	.	.	.	2	0	8	4	2	2
FAM156A	.	.	.	.	.	10	2	4	1	2	3
ENSG00000301008	.	.	.	.	.	0	0	0	0	0	0
GPR173	.	.	.	.	.	24	31	58	16	32	41
ENSG00000270497	.	.	.	.	.	1	2	4	0	1	0
TSPYL2	.	.	.	.	.	162	192	143	158	137	134
ENSG00000234019	.	.	.	.	.	0	0	0	0	1	1
KANTR	.	.	.	.	.	90	109	95	97	124	101
ENSG00000235224	.	.	.	.	.	0	0	0	0	0	0
ACTG1P10	.	.	.	.	.	1	2	1	14	5	7
ENSG00000227329	.	.	.	.	.	3	5	5	3	9	5
KDM5C	.	.	.	.	.	2109	2329	2146	2797	3522	2242
MIR6895	.	.	.	.	.	2	0	0	0	0	1
MIR6894	.	.	.	.	.	0	0	0	1	0	0
KDM5C-IT1	.	.	.	.	.	2	0	0	0	1	0
IQSEC2	.	.	.	.	.	433	300	341	328	384	315
RPSAP62	.	.	.	.	.	0	0	0	0	0	0
ENSG00000236571	.	.	.	.	.	0	0	0	0	0	0
MPV17L2P1	.	.	.	.	.	0	0	0	0	0	0
SMC1A	.	.	.	.	.	2532	2146	1786	2501	3386	2173
MIR6857	.	.	.	.	.	0	0	0	0	0	0
RIBC1	.	.	.	.	.	22	14	10	11	15	4
HSD17B10	.	.	.	.	.	336	252	299	369	329	344
ENSG00000233250	.	.	.	.	.	0	0	0	0	0	0
ENSG00000309214	.	.	.	.	.	0	0	0	0	0	2
TIPINP1	.	.	.	.	.	0	0	0	0	0	0
VTRNA3-1P	.	.	.	.	.	0	0	0	0	0	0
HUWE1	.	.	.	.	.	8068	7547	9131	6665	7552	6418
MIR98	.	.	.	.	.	0	1	0	0	0	0
MIRLET7F2	.	.	.	.	.	0	0	0	0	0	0
ENSG00000224735	.	.	.	.	.	0	0	0	0	0	0
ENSG00000226110	.	.	.	.	.	0	0	0	0	0	0
MRPL32P2	.	.	.	.	.	0	1	1	0	0	2
MRPS18CP7	.	.	.	.	.	0	0	0	0	0	0
RNA5SP505	.	.	.	.	.	0	0	0	0	0	0
PHF8	.	.	.	.	.	553	497	599	408	509	309
ENSG00000304849	.	.	.	.	.	0	0	0	0	0	0
FAM120C	.	.	.	.	.	936	659	868	394	366	539
RPL37P24	.	.	.	.	.	2	0	0	0	0	0
WNK3	.	.	.	.	.	93	120	90	4	26	32
RPL7AP71	.	.	.	.	.	0	0	0	0	0	0
RNU6-434P	.	.	.	.	.	0	0	0	0	0	0
TSR2	.	.	.	.	.	418	436	290	291	384	263
FGD1	.	.	.	.	.	174	198	244	209	229	200
GNL3L	.	.	.	.	.	969	1243	1370	838	1085	946
ENSG00000305839	.	.	.	.	.	0	0	0	0	0	0
PGAM4P1	.	.	.	.	.	0	0	0	0	0	0
ITIH6	.	.	.	.	.	0	0	0	0	0	0
MAGED2	.	.	.	.	.	2010	1645	2377	3269	3543	3137
SNORA11	.	.	.	.	.	1	0	0	0	3	0
ENSG00000308010	.	.	.	.	.	0	0	0	0	0	0
ENSG00000275387	.	.	.	.	.	0	0	0	0	0	0
TRO	.	.	.	.	.	128	114	174	61	113	69
SNORA11G	.	.	.	.	.	0	0	0	0	0	0
PFKFB1	.	.	.	.	.	2	3	1	0	0	2
APEX2	.	.	.	.	.	348	379	360	258	289	259
ALAS2	.	.	.	.	.	0	5	2	2	0	0
ENSG00000278283	.	.	.	.	.	0	0	0	0	0	0
HDGFL3P1	.	.	.	.	.	0	0	0	0	0	0
PAGE2B	.	.	.	.	.	0	0	0	0	0	0
PAGE2	.	.	.	.	.	0	14	0	0	0	0
ENSG00000278319	.	.	.	.	.	0	0	0	0	0	0
ENSG00000276929	.	.	.	.	.	0	0	0	0	0	0
VCF2	.	.	.	.	.	103	104	95	75	118	96
ENSG00000186678	.	.	.	.	.	0	0	0	0	0	0
MTCO1P52	.	.	.	.	.	0	0	0	0	0	0
MTND2P24	.	.	.	.	.	0	0	0	0	0	0
MTND1P30	.	.	.	.	.	0	0	0	0	0	0
PAGE5	.	.	.	.	.	0	6	0	0	0	41
PAGE3	.	.	.	.	.	0	2	0	0	0	0
ENSG00000232765	.	.	.	.	.	0	0	0	0	0	0
ENSG00000290748	.	.	.	.	.	0	0	0	0	0	0
MIR4536-1	.	.	.	.	.	0	0	0	0	0	0
MIR4536-2	.	.	.	.	.	0	0	0	0	0	0
MAGEH1	.	.	.	.	.	28	180	170	68	22	22
USP51	.	.	.	.	.	8	52	13	22	2	3
ENSG00000288739	.	.	.	.	.	0	0	0	0	0	0
ENSG00000302645	.	.	.	.	.	0	0	0	0	0	0
ENSG00000277516	.	.	.	.	.	0	0	0	0	0	0
PSMA5P1	.	.	.	.	.	0	0	0	0	0	0
ENSG00000302661	.	.	.	.	.	0	0	0	0	0	0
FOXR2	.	.	.	.	.	0	0	0	0	0	0
ENSG00000229594	.	.	.	.	.	0	0	0	0	0	0
ENSG00000290520	.	.	.	.	.	0	0	0	0	0	0
ENSG00000169164	.	.	.	.	.	0	0	0	0	0	0
RRAGB	.	.	.	.	.	197	203	247	266	190	251
ENSG00000304092	.	.	.	.	.	0	0	0	0	0	0
ENSG00000227486	.	.	.	.	.	2	4	6	0	0	0
GOT2P6	.	.	.	.	.	0	0	0	0	0	0
KLF8	.	.	.	.	.	0	4	0	0	0	0
RPL23AP83	.	.	.	.	.	0	0	0	0	0	0
ENSG00000298134	.	.	.	.	.	0	0	0	0	0	0
UBQLN2	.	.	.	.	.	1131	830	1231	1279	1480	1106
ENSG00000295389	.	.	.	.	.	0	0	0	0	0	0
ENSG00000230105	.	.	.	.	.	0	0	0	0	0	0
NBDY	.	.	.	.	.	472	347	492	397	492	464
ENSG00000295420	.	.	.	.	.	1	0	0	2	2	1
UQCRBP1	.	.	.	.	.	1	1	0	0	1	0
SPIN3	.	.	.	.	.	157	197	249	153	247	150
ENSG00000224799	.	.	.	.	.	0	0	0	0	0	0
